timestamp,scenario,strategy,co2_flow_rate,co2_concentration,electricity_price,heat_price,ambient_temp,capture_target,max_capacity,tADS,PL,v0,t_press,t_depress,capacity_factor,affinity_factor_co2,mtc_factor,dax_factor,deactivation_index,pred_CO2_purity,pred_CO2_recovery,pred_CO2_purity_std,pred_CO2_recovery_std,cycle_time_s,n_CO2_feed_calc,n_N2_feed_calc,n_CO2_product_calc,n_N2_product_calc,co2_product_kg_per_cycle,annual_capture_t_per_bed,vacuum_energy_kwh_per_cycle,blower_energy_kwh_per_cycle,compression_energy_kwh_per_cycle,specific_energy_kwh_per_tco2,energy_cost_per_tco2,capex_proxy_cost_per_tco2,fixed_om_cost_per_tco2,adsorbent_cost_per_tco2,unrecovered_cost_per_tco2,purity_penalty_per_tco2,recovery_penalty_per_tco2,uncertainty_penalty_per_tco2,domain_penalty_per_tco2,valve_cycling_penalty_per_tco2,velocity_penalty_per_tco2,vacuum_practicality_penalty_per_tco2,bound_proximity_penalty_per_tco2,total_cost_per_tco2,aux_heat_cost_per_tco2,adjusted_total_cost_per_tco2,inlet_co2_tph,captured_tph,captured_tons_interval,interval_total_cost,cumulative_total_cost,cumulative_captured_tons,cumulative_cost_per_tco2
2026-01-02 09:30:00,price_volatile,static_average_condition,1014.1129134169864,0.20977729065162043,130.8421334947239,42.457949841236925,25.002426530111183,0.7153150871050136,7.017643245179122,163.21239253984314,0.2920158749982231,0.030344340833461745,57.62707572774646,33.2966105684379,0.8644722849761955,0.9159320006128558,0.9590642359164679,1.0412211988335878,0.462117952427274,0.4189514219760895,0.6564621329307556,0.0,0.0,401.0272321218863,0.18601419820397522,0.7006459294862999,0.1221112773083859,0.1693575530672626,0.005374117314342064,0.38594530808822974,0.000872482286429064,2.6618150093648287e-06,0.0023841194068044786,606.4742017344533,79352.37846444546,5182.0813936227105,1036.416278724542,1970.7524734320282,26165.85556394013,0.0,519.5508422851562,0.0,0.0,0.0,698.7961911654523,0.0,28.117276672240372,114953.94848428773,14.672196067164666,114968.6206803549,9.362593191817131,6.6972041645334786,1.6743010411333696,192492.08130278566,26996173.283650316,218.34575020134733,123639.56366797074
2026-01-02 09:45:00,price_volatile,static_average_condition,1032.468984901026,0.21159513075258163,139.3494023538328,45.00542683171114,24.302426530111184,0.7166321054169691,7.080512645372396,163.21239253984314,0.2920158749982231,0.030344340833461745,57.62707572774646,33.2966105684379,0.8658028888601309,0.9171181100761373,0.9597218157020524,1.0414308526726666,0.4578973274435797,0.42070016264915466,0.6570943593978882,0.0,0.0,401.0272321218863,0.18773042423228123,0.6994235063787955,0.12335660285040462,0.16986077647579573,0.005428924091446307,0.38988128812691814,0.0008772278399487714,2.6612829448868297e-06,0.0023970869666258593,603.6142768477181,84113.2887309705,5129.766574868142,1025.9533149736283,1939.5986511031344,26092.572223289575,0.0,531.7119140625,0.0,0.0,0.0,698.7961911654523,0.0,28.117276672240372,119559.80487710518,15.50086321390252,119575.30574031909,9.614662687855766,6.890175964872053,1.7225439912180132,205973.72440104344,27202147.008051362,220.06829419256533,123607.75143850932
2026-01-02 10:00:00,price_volatile,static_average_condition,1067.0130345239306,0.20659513075258162,130.6600174608896,45.197352977889004,24.196076974328527,0.7192462340673021,7.041843315716059,163.21239253984314,0.2920158749982231,0.030344340833461745,57.62707572774646,33.2966105684379,0.8637032232290642,0.9153467339728922,0.9587383759983119,1.0412126145283813,0.46490055191058394,0.4189944267272949,0.6561173796653748,0.0,0.0,401.0272321218863,0.18331029890384784,0.7039187022999526,0.12027307298246927,0.1667786520772288,0.005293217941958472,0.3801354733986511,0.0008587091906788006,2.6629859283867497e-06,0.0023464834508879697,606.0312767526556,79184.0572023472,5261.282200576383,1052.2564401152765,2008.4854674594453,26205.876493471962,0.0,597.787353515625,0.0,0.0,0.0,698.7961911654523,0.0,28.117276672240372,115036.6586253236,15.707289265190079,115052.3659145888,9.701551081789756,6.977804080188843,1.7444510200472108,200703.21707854935,27402850.22512991,221.81274521261255,123540.46742834212
2026-01-02 10:15:00,price_volatile,static_average_condition,1064.2506893764635,0.20159513075258162,132.15270629409315,43.91749638749668,23.84896869974861,0.7247638416034848,7.062755814784859,163.21239253984314,0.2920158749982231,0.030344340833461745,57.62707572774646,33.2966105684379,0.8630035987728304,0.914334651734567,0.9580729991913886,1.041172201981791,0.465244536804657,0.41922956705093384,0.6564978957176208,0.0,0.0,401.0272321218863,0.17892244650819578,0.7085516617675487,0.1174622096292791,0.16272368101666418,0.005169511845784573,0.37125144936128734,0.0008379387015454787,2.664717624237105e-06,0.0022897266238419453,605.5368739631108,80023.33665509029,5387.184355618982,1077.4368711237964,2057.5120166965066,26161.706421533574,0.0,699.0364990234375,0.0,0.0,0.0,698.7961911654523,0.0,28.117276672240372,116133.12628692428,15.32837217333718,116148.45465909761,9.442246780217209,6.84339904979836,1.71084976244959,198712.55606240412,27601562.781192314,223.52359497506214,123483.88895709976
2026-01-02 10:30:00,price_volatile,static_average_condition,1020.2713251673687,0.19945498413728854,131.49144702261702,41.28244660424688,23.14896869974861,0.7191314667885393,6.942755814784859,163.21239253984314,0.2920158749982231,0.030344340833461745,57.62707572774646,33.2966105684379,0.864232628063066,0.9154427568674148,0.9584520965480214,1.04161849412007,0.46093358812586505,0.42449140548706055,0.6579505205154419,0.0,0.0,401.0272321218863,0.1771214010270105,0.7108474174904126,0.11653711800014588,0.1579963978585119,0.00512879856318642,0.36832760168983936,0.0008205769920370074,2.665523544590288e-06,0.0022422845276317623,597.7086066934182,78593.56959198984,5429.948748951365,1085.989749790273,2061.6726201539177,25993.556416415224,0.0,561.46630859375,0.0,0.0,0.0,698.7961911654523,0.0,28.117276672240372,114453.11690373207,14.288252011772618,114467.40515574384,8.955955824997236,6.4405096489236255,1.6101274122309064,184307.10684820454,27785869.88804052,225.13372238729303,123419.40422519663
2026-01-02 10:45:00,price_volatile,static_average_condition,1026.9685345119635,0.20099388745134322,137.67950509484172,39.277533848046765,23.61449953119764,0.7209091426031229,7.000166756636979,163.21239253984314,0.2920158749982231,0.030344340833461745,57.62707572774646,33.2966105684379,0.8656479879208687,0.9165435003038379,0.958804355206937,1.041322679691225,0.4558982197592413,0.4267066717147827,0.6587790846824646,0.0,0.0,401.0272321218863,0.17842169782631814,0.7092180551831526,0.11754048278151315,0.15791919613365274,0.0051729566472143934,0.37149883974586023,0.0008236505112580496,2.664948621167539e-06,0.002250683135759457,594.8239673138609,81895.06943832267,5383.596894591074,1076.7193789182147,2029.9771301183844,25897.97727731489,0.0,579.0211791992188,0.0,0.0,0.0,698.7961911654523,0.0,28.117276672240372,117589.27476630214,13.542566196980617,117602.81733249912,9.084297657818231,6.548953235649298,1.6372383089123246,192543.8377727859,27978413.725813307,226.77096069620538,123377.40969971327
2026-01-02 11:00:00,price_volatile,static_average_condition,1049.3734358599384,0.20451564260000896,138.9928444218016,41.63418587892957,23.230223181558696,0.722203549740668,6.969069723961389,163.21239253984314,0.2920158749982231,0.030344340833461745,57.62707572774646,33.2966105684379,0.8648662175173645,0.9161676520636477,0.9582911075652146,1.042660723144547,0.45822188722828133,0.4301903545856476,0.6605355143547058,0.0,0.0,401.0272321218863,0.1816033372792904,0.7063080280530762,0.1199554537983072,0.15888728661784526,0.0052792395216635,0.3791316051516867,0.0008335111360430878,2.6638033098400473e-06,0.0022776279887139457,589.8203548615857,81980.80882008819,5275.213073306881,1055.042614661376,1995.4832370535933,25696.157002014173,0.0,570.4420776367188,0.0,0.0,0.0,698.7961911654523,0.0,28.117276672240372,117300.06029259862,14.40245346680574,117314.46274606542,9.445130565565703,6.821306822215634,1.7053267055539085,200059.48626857446,28178473.21208188,228.47628740175927,123332.15640243683
2026-01-02 11:15:00,price_volatile,static_average_condition,1023.2729412595088,0.20488971967967282,139.71032182462625,41.12930948246186,23.17514506382147,0.7207756387593184,6.956972000382381,163.21239253984314,0.2920158749982231,0.030344340833461745,57.62707572774646,33.2966105684379,0.8647734450466427,0.9158451192921444,0.9584586643393459,1.0417548310295077,0.45859149032568103,0.4252094626426697,0.6586799025535583,0.0,0.0,401.0272321218863,0.1819435506388767,0.7060067583586134,0.11984256020506372,0.1620010268596366,0.0052742710746248546,0.3787747932864279,0.0008424442572710225,2.663683316824443e-06,0.0023020383727574132,596.697869490735,83364.85137861942,5280.182407723231,1056.0364815446462,1998.3778312468569,25909.40577685899,0.0,578.382568359375,0.0,0.0,0.0,698.7961911654523,0.0,28.117276672240372,118914.14991219023,14.218440591970017,118928.3683527822,9.227053249040928,6.650635199443719,1.6626587998609297,197737.29819485542,28376210.510276735,230.1389462016202,123300.34085328998
2026-01-02 11:30:00,price_volatile,static_average_condition,998.9783041564332,0.20210757398038784,137.86728337398515,43.59706805140958,22.68619863451811,0.7203065958607193,7.00577311955575,163.21239253984314,0.2920158749982231,0.030344340833461745,57.62707572774646,33.2966105684379,0.8636056493763093,0.9144058277405941,0.9575823509179915,1.0415844229267912,0.46045266612577607,0.4236133098602295,0.6588502526283264,0.0,0.0,401.0272321218863,0.17954223727874805,0.7087539371743293,0.11829144838855807,0.16095248855853203,0.005206006643580441,0.3738723441343424,0.0008343487888759601,2.6646816596326033e-06,0.002279916934181468,598.7180997090288,82543.63791371857,5349.419478005964,1069.8838956011928,2029.7590465747967,25889.77889973767,0.0,566.5319213867188,0.0,0.0,0.0,698.7961911654523,0.0,28.117276672240372,118175.9246228626,15.09483443650024,118191.0194572991,8.885666597347464,6.400404258688653,1.6001010646721632,189117.57606831266,28565328.086345047,231.73904726629237,123265.06224702176
2026-01-02 11:45:00,price_volatile,static_average_condition,1021.6290942884613,0.20539808991064118,138.04920988997074,44.22400996410447,22.273024987512436,0.7221856836183028,7.010666535530431,163.21239253984314,0.2920158749982231,0.030344340833461745,57.62707572774646,33.2966105684379,0.8649013676890608,0.9157003349755085,0.9576957847015568,1.0427670872677612,0.4554751211592862,0.4311348795890808,0.6626059412956238,0.0,0.0,401.0272321218863,0.18252501991144748,0.7060636308023445,0.12094216262842714,0.1595783156583178,0.005322664577277078,0.38225020035294954,0.0008378870688869704,2.663618312879449e-06,0.0022895855339595613,588.0769257041364,81183.55494797906,5232.175151650165,1046.4350303300332,1971.7298390157453,25459.631258712696,0.0,532.4616088867188,0.0,0.0,0.0,698.7961911654523,0.0,28.117276672240372,116152.90130441214,15.255634470680361,116168.15693888282,9.235087647461123,6.669448085956655,1.6673620214891638,193694.3729862861,28759022.459331334,233.40640928778154,123214.3647943811
2026-01-02 12:00:00,price_volatile,static_average_condition,1053.1510452497243,0.20039808991064118,151.85413087896782,42.233735370922396,22.42275579225903,0.7193583125767797,6.985514246819664,163.21239253984314,0.2920158749982231,0.030344340833461745,57.62707572774646,33.2966105684379,0.8644617418739138,0.9152976805093926,0.9576959667277148,1.042951622000206,0.4568491300071439,0.4308888018131256,0.6629981994628906,0.0,0.0,401.0272321218863,0.17806044126550546,0.7104221961563794,0.11805375195459791,0.15592355953764467,0.005195545623521854,0.37312107999675953,0.0008184409177377364,2.665290727239295e-06,0.0022364475538954685,588.4952195430534,89365.43009013773,5360.190316819863,1072.0380633639727,2023.801751468954,25414.986104798016,0.0,476.4695739746094,0.0,0.0,0.0,698.7961911654523,0.0,28.117276672240372,124439.82936840085,14.5595216708201,124454.38889007167,9.288286640217914,6.681606204236605,1.6704015510591512,207888.8042380945,28966911.26356943,235.0768108388407,123223.17611934931
2026-01-02 12:15:00,price_volatile,static_average_condition,1000.493492987238,0.20112750093367643,167.0395439668646,42.0412649117422,21.72275579225903,0.7212042330452479,7.046236816253077,163.21239253984314,0.2920158749982231,0.030344340833461745,57.62707572774646,33.2966105684379,0.8650860672039533,0.9157053070491981,0.9574549474939843,1.0429303851570868,0.4538125359304055,0.433938205242157,0.6653017997741699,0.0,0.0,401.0272321218863,0.17880804296241065,0.7101704300355436,0.1189613127969889,0.1551821282733892,0.0052354873761954815,0.3759895198054827,0.0008184804202172192,2.6651267669077563e-06,0.0022365554972078043,584.0336962886344,97556.7222893358,5319.297200184451,1063.8594400368902,1999.962758953093,25153.862528212012,0.0,468.7621154785156,0.0,0.0,0.0,698.7961911654523,0.0,28.117276672240372,132289.37980003844,14.467889443951888,132303.84768948238,8.855989529136277,6.386977136217475,1.5967442840543689,211255.41255658082,29178166.67612601,236.67355512289504,123284.4398732041
2026-01-02 12:30:00,price_volatile,static_average_condition,994.8361705974586,0.19639373225939058,183.74349836355108,42.102407682914844,21.72868136818577,0.7224864141455554,6.993386252563913,163.21239253984314,0.2920158749982231,0.030344340833461745,57.62707572774646,33.2966105684379,0.863893319714988,0.9146574297045603,0.9569447638084991,1.0429816290738847,0.45753747680509554,0.43319201469421387,0.6651362776756287,0.0,0.0,401.0272321218863,0.1745987801252316,0.7143754932482403,0.1161319826992021,0.15195232809119547,0.005110968558591884,0.3670471297138949,0.0008003941114483334,2.666725913390822e-06,0.002187133382393483,585.0543170977814,107499.9269562447,5448.891540328774,1089.7783080657548,2059.24230075429,25172.564898623412,0.0,493.3561096191406,0.0,0.0,0.0,698.7961911654523,0.0,28.117276672240372,142490.67358147376,14.557316709376545,142505.23089818313,8.59865569121739,6.212411916819923,1.5531029792049809,221325.2986602619,29399491.97478627,238.22665810210003,123409.74855209584
2026-01-02 12:45:00,price_volatile,static_average_condition,996.103043730996,0.19775374496084405,202.1178481999062,44.08644749549311,21.028681368185772,0.7214127248158356,7.075770306273538,163.21239253984314,0.2920158749982231,0.030344340833461745,57.62707572774646,33.2966105684379,0.8658327800558236,0.9163242405167139,0.9577596226007412,1.0427496887425707,0.4514498063788947,0.43562519550323486,0.6661779880523682,0.0,0.0,401.0272321218863,0.17590602087956464,0.713564637109711,0.11718471907584624,0.15181881948319942,0.005157299486527993,0.3703744117977071,0.0008026903578526463,2.6663487250388308e-06,0.002193408037707958,581.4602685221364,117523.49828743386,5399.941076632394,1079.988215326479,2023.648974550165,25055.01667231537,0.0,457.6313171386719,0.0,0.0,0.0,698.7961911654523,0.0,28.117276672240372,152266.63801123464,15.137549656291737,152281.77556089094,8.669226550719442,6.2540903480003,1.563522587000075,238095.995677929,29637587.9704642,239.7901806891001,123598.00507799277
2026-01-02 13:00:00,price_volatile,static_average_condition,988.7791107001174,0.20158060410820722,201.9450003782701,41.44126064576352,20.928399364420088,0.7114127248158356,6.956121594964686,163.21239253984314,0.2920158749982231,0.030344340833461745,57.62707572774646,33.2966105684379,0.8647123323065034,0.9152921160578724,0.9566440597288495,1.0442418408883039,0.4528606769208115,0.43934035301208496,0.6681897640228271,0.0,0.0,401.0272321218863,0.179323638593772,0.7102181768578469,0.11982221975568726,0.15290988630785773,0.005273375891447796,0.37871050519466193,0.0008137510788143785,2.6650676843315907e-06,0.0022236322381396297,576.4899842563091,116419.27008870925,5281.0787463420775,1056.2157492684155,1982.9793303769943,24829.04212566158,0.0,280.2336730957031,0.0,0.0,0.0,698.7961911654523,0.0,28.117276672240372,150575.73318129173,14.146157414152576,150589.87933870588,8.772015567342889,6.240523496890333,1.5601308742225832,234939.92010176854,29872527.89056597,241.3503115633227,123772.48530184044
2026-01-02 13:15:00,price_volatile,static_average_condition,961.6781251669709,0.1965806041082072,205.81937411936633,42.269007634020575,20.61062980487748,0.7200259167956432,7.033108984371238,163.21239253984314,0.2920158749982231,0.030344340833461745,57.62707572774646,33.2966105684379,0.8673995250201983,0.9169628372713833,0.9583992774125235,1.0421241100306011,0.44420134132266553,0.433362752199173,0.6665631532669067,0.0,0.0,401.0272321218863,0.17491985393002552,0.7148475176285781,0.11659512940458454,0.15245229630911222,0.005131351645095766,0.36851095272712453,0.0008025535950891738,2.6667947753077946e-06,0.0021930343238072926,584.3011590400989,120260.49885085349,5427.247101339109,1085.4494202678218,2013.4256240817533,25011.647065914076,0.0,428.73974609375,0.0,0.0,0.0,698.7961911654523,0.0,28.117276672240372,154953.92127638767,14.391622742195505,154968.31289912987,8.319970211998765,5.990594179606853,1.4976485449017132,232088.06831925525,30104615.958885223,242.8479601082244,123964.87063539342
2026-01-02 13:30:00,price_volatile,static_average_condition,992.895611954847,0.1985543772644238,205.65405489779397,41.82459358692484,19.91062980487748,0.7230476292852356,7.057202544752561,163.21239253984314,0.2920158749982231,0.030344340833461745,57.62707572774646,33.2966105684379,0.8657804789772447,0.9160682515182467,0.9572314768246001,1.0440232400618987,0.4491972009244739,0.4398232102394104,0.668651282787323,0.0,0.0,401.0272321218863,0.17677487590829713,0.7134897666077499,0.11820074754065271,0.15054529584417026,0.005202014899264126,0.37358567473360976,0.0008012068118118911,2.6662104733759253e-06,0.0021893541434780494,575.3976533567285,118332.86059148646,5353.524332607578,1070.7048665215157,1999.9832421150218,24777.39336948738,0.0,443.8441162109375,0.0,0.0,0.0,698.7961911654523,0.0,28.117276672240372,152705.2239862666,14.419795348609034,152719.6437816152,8.676297314191242,6.273376203999834,1.5683440509999584,239516.94479572898,30344132.903680954,244.41630415922435,124149.38114731229
