case_id,tADS,PL,v0,t_press,t_depress,capacity_factor,affinity_factor_co2,mtc_factor,dax_factor,deactivation_index,pred_CO2_purity,pred_CO2_recovery,pred_CO2_purity_std,pred_CO2_recovery_std,cycle_time_s,n_CO2_feed_calc,n_N2_feed_calc,n_CO2_product_calc,n_N2_product_calc,co2_product_kg_per_cycle,annual_capture_t_per_bed,vacuum_energy_kwh_per_cycle,blower_energy_kwh_per_cycle,compression_energy_kwh_per_cycle,specific_energy_kwh_per_tco2,energy_cost_per_tco2,capex_proxy_cost_per_tco2,fixed_om_cost_per_tco2,adsorbent_cost_per_tco2,unrecovered_cost_per_tco2,purity_penalty_per_tco2,recovery_penalty_per_tco2,uncertainty_penalty_per_tco2,domain_penalty_per_tco2,total_cost_per_tco2,co2_mol_frac,h2o_ppmv,sox_ppmv,nox_ppmv,dust_mg_Nm3
1,180.0,0.35,0.032,20.5714011473794,75.0,0.9179341034814047,0.9481191832082901,0.979010657337939,1.0201957370648242,0.25185079726885423,0.43163562,0.6514879,0.0,0.0,437.5714011473794,0.18636228239041422,0.8489700643222896,0.12141276955344875,0.1598725656489491,0.0053433759880472794,0.35168941126463127,0.0003770530460752206,3.287562466685632e-06,0.002291669666347901,500.060314091108,55006.63455002188,5686.835986355829,1137.3671972711657,1540.9188101822979,26747.39777201655,43873.03,15439.564,0.0,93.18570904030359,149524.93572801302,0.18,10.0,0.2,3.0,0.02
1,180.0,0.35,0.032,20.598510112962245,75.0,0.9179341034814047,0.9481191832082901,0.979010657337939,1.0201957370648242,0.25185079726885423,0.43163544,0.65148646,0.0,0.0,437.59851011296223,0.18636228239041422,0.8489700643222896,0.12141250296006535,0.15987233113508736,0.0053433642552724765,0.3516668521383271,0.0003770523743586767,3.287562466685632e-06,0.002291665583759406,500.06052234754736,55006.65745823021,5687.200791996472,1137.4401583992944,1541.0176587995388,26747.5662913036,43873.07,15439.742,0.0,93.18570904030359,149525.8805677694,0.18,10.0,0.2,3.0,0.02
1,180.0,0.34922861712771003,0.032,20.0,75.0,0.9179341034814047,0.9481191832082901,0.979010657337939,1.0201957370648242,0.25185079726885423,0.4315167,0.6517452,0.0,0.0,437.0,0.18636228239041422,0.8489700643222896,0.12146072303828671,0.16001325255493784,0.005345486420914998,0.3522883499367322,0.00037818926988916285,3.287562466685632e-06,0.002293206545123307,500.3629542512848,55039.92496764133,5677.1675826327555,1135.433516526551,1538.2990361643615,26717.09739932526,43895.316,15407.608,0.0,115.16846927688255,149526.01577625464,0.18,10.0,0.2,3.0,0.02
1,180.0,0.35,0.03198400155465769,20.481590402945525,75.0,0.9179341034814047,0.9481191832082901,0.979010657337939,1.0201957370648242,0.25185079726885423,0.4315166,0.6514938,0.0,0.0,437.4815904029455,0.18626911030326762,0.8485456205356858,0.12135316821518609,0.15987163672772225,0.00534075293315034,0.3515889304806143,0.00037697190740262025,3.284181402358585e-06,0.002291176518137851,500.1977512124001,55021.752633364005,5688.461230181633,1137.6922460363267,1541.3591901736188,26746.70263777999,43895.336,15438.831,0.0,56.28260569395094,149526.41753541701,0.18,10.0,0.2,3.0,0.02
1,180.0,0.3490093988912,0.032,20.0,75.0,0.9179341034814047,0.9481191832082901,0.979010657337939,1.0201957370648242,0.25185079726885423,0.43148178,0.651803,0.0,0.0,437.0,0.18636228239041422,0.8489700643222896,0.12147149785419889,0.16005023463292428,0.005345960620563293,0.3523196015382674,0.0003785049574539962,3.287562466685632e-06,0.0022935956269964437,500.4504029876721,55049.544328643926,5676.664004125154,1135.332800825031,1538.1625853160115,26710.292407072782,43901.86,15400.433,0.0,115.16846927688255,149527.4565874473,0.18,10.0,0.2,3.0,0.02
1,180.0,0.34900242725151975,0.032,20.0,75.0,0.9179341034814047,0.9481191832082901,0.979010657337939,1.0201957370648242,0.25185079726885423,0.43148068,0.65180486,0.0,0.0,437.0,0.18636228239041422,0.8489700643222896,0.12147184220398577,0.16005141619152574,0.005345975775397414,0.3523206003007907,0.0003785150112151658,3.287562466685632e-06,0.002293608058778444,500.45319037410115,55049.850941151126,5676.647911852208,1135.3295823704416,1538.1582249148778,26710.074947846326,43902.066,15400.203,0.0,115.16846927688255,149527.49960866186,0.18,10.0,0.2,3.0,0.02
1,180.0,0.35,0.032,20.64867370628499,75.0,0.9179341034814047,0.9481191832082901,0.979010657337939,1.0201957370648242,0.25185079726885423,0.43163508,0.6514838,0.0,0.0,437.64867370628497,0.18636228239041422,0.8489700643222896,0.1214120030974715,0.1598719059864506,0.005343342256319721,0.3516250961731133,0.0003770511344138289,3.287562466685632e-06,0.0022916580475678136,500.06093869208604,55006.70325612946,5687.876154935633,1137.5752309871266,1541.2006567722517,26747.882266961533,43873.133,15440.075,0.0,93.18570904030359,149527.6312826388,0.18,10.0,0.2,3.0,0.02
1,180.0,0.35,0.032,20.65163477175247,75.0,0.9179341034814047,0.9481191832082901,0.979010657337939,1.0201957370648242,0.25185079726885423,0.43163505,0.65148365,0.0,0.0,437.65163477175247,0.18636228239041422,0.8489700643222896,0.1214119808813562,0.15987190453710476,0.005343341278588486,0.35162265280605065,0.00037705110269111504,3.287562466685632e-06,0.002291657854762101,500.06098817362914,55006.7086990992,5687.9156790366615,1137.5831358073324,1541.2113663181005,26747.8963103845,43873.14,15440.091,0.0,93.18570904030359,149527.7323449986,0.18,10.0,0.2,3.0,0.02
1,180.0,0.34373928000013454,0.032,20.2285327189678,75.0,0.9179341034814047,0.9481191832082901,0.979010657337939,1.0201957370648242,0.25185079726885423,0.43058926,0.6532104,0.0,0.0,437.2285327189678,0.18636228239041422,0.8489700643222896,0.1217337813112279,0.16098061264975927,0.00535750371550714,0.35289578666582744,0.0003862402404920876,3.287562466685632e-06,0.002303312401317115,502.6296475505075,55289.26123055583,5667.3955189323015,1133.4791037864604,1535.651174188659,26545.015025022236,44069.285,15226.273,0.0,61.38773047294225,149527.74837670845,0.18,10.0,0.2,3.0,0.02
1,180.0,0.35,0.032,20.657203767586065,75.0,0.9179341034814047,0.9481191832082901,0.979010657337939,1.0201957370648242,0.25185079726885423,0.43163502,0.65148336,0.0,0.0,437.65720376758605,0.18636228239041422,0.8489700643222896,0.121411925341068,0.15987184244158598,0.0053433388342604025,0.35161801771328893,0.0003770509450044752,3.287562466685632e-06,0.0022916568963672725,500.0610080547656,55006.710886024215,5687.9906581772775,1137.5981316354555,1541.2316828470848,26747.931418964385,43873.145,15440.128,0.0,93.18570904030359,149527.9209476262,0.18,10.0,0.2,3.0,0.02
